state_postal_abbr,year,bias_motivation,count
IN,2011,Anti-Male Homosexual (Gay),8
IN,2011,Anti-Multi-Racial Group,3
IN,2011,Anti-Not Hispanic or Latino,5
IN,2011,Anti-Other Religion,1
IN,2011,Anti-Protestant,1
IN,2011,Anti-White,11
IL,2011,Anti-Asian,1
IL,2011,Anti-Black or African American,49
IL,2011,Anti-Catholic,2
IL,2011,Anti-Female Homosexual (Lesbian),3
IL,2011,Anti-Heterosexual,2
IL,2011,Anti-Hispanic or Latino,8
IL,2011,Anti-Islamic (Muslem),1
IL,2011,Anti-Jewish,6
IL,2011,Anti-Male Homosexual (Gay),18
IL,2011,Anti-Multi-Racial Group,1
IL,2011,Anti-Not Hispanic or Latino,3
IL,2011,Anti-Physical Disability,1
IL,2011,Anti-White,6
ID,2011,Anti-Asian,1
ID,2011,Anti-Black or African American,12
ID,2011,Anti-Catholic,3
ID,2011,Anti-Hispanic or Latino,5
ID,2011,Anti-Islamic (Muslem),1
ID,2011,Anti-Jewish,1
ID,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
ID,2011,Anti-Male Homosexual (Gay),2
ID,2011,Anti-Multi-Racial Group,2
ID,2011,Anti-Not Hispanic or Latino,1
ID,2011,Anti-Other Religion,3
ID,2011,Anti-White,1
IA,2011,Anti-Black or African American,8
IA,2011,Anti-Islamic (Muslem),1
IA,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
IA,2011,Anti-Male Homosexual (Gay),5
IA,2011,Anti-Not Hispanic or Latino,1
GA,2011,Anti-Black or African American,9
GA,2011,Anti-Islamic (Muslem),1
GA,2011,Anti-Jewish,1
GA,2011,Anti-Male Homosexual (Gay),6
GA,2011,Anti-White,3
FL,2011,Anti-Asian,3
FL,2011,Anti-Black or African American,34
FL,2011,Anti-Catholic,1
FL,2011,Anti-Heterosexual,1
FL,2011,Anti-Islamic (Muslem),2
FL,2011,Anti-Jewish,21
FL,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",24
FL,2011,Anti-Mental Disability,1
FL,2011,Anti-Multi-Racial Group,2
FL,2011,Anti-Not Hispanic or Latino,16
FL,2011,Anti-Protestant,3
FL,2011,Anti-White,15
DE,2011,Anti-Asian,1
DE,2011,Anti-Black or African American,9
DE,2011,Anti-Female Homosexual (Lesbian),1
DE,2011,Anti-Hispanic or Latino,1
DE,2011,Anti-Jewish,2
DE,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
DE,2011,Anti-Other Religion,1
DE,2011,Anti-Protestant,1
DE,2011,Anti-White,1
DC,2011,Anti-Asian,1
DC,2011,Anti-Black or African American,14
DC,2011,Anti-Female Homosexual (Lesbian),6
DC,2011,Anti-Hispanic or Latino,4
DC,2011,Anti-Jewish,2
DC,2011,Anti-Male Homosexual (Gay),37
DC,2011,Anti-Multi-Racial Group,5
DC,2011,Anti-Not Hispanic or Latino,4
DC,2011,Anti-White,10
CT,2011,Anti-Asian,2
CT,2011,Anti-Bisexual,3
CT,2011,Anti-Black or African American,48
CT,2011,Anti-Female Homosexual (Lesbian),2
CT,2011,Anti-Hispanic or Latino,7
CT,2011,Anti-Islamic (Muslem),3
CT,2011,Anti-Jewish,29
CT,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",9
CT,2011,Anti-Male Homosexual (Gay),13
CT,2011,Anti-Mental Disability,1
CT,2011,Anti-Multi-Racial Group,3
CT,2011,Anti-Not Hispanic or Latino,10
CT,2011,Anti-Other Religion,3
CT,2011,Anti-White,12
CO,2011,Anti-American Indian or Alaska Native,6
CO,2011,Anti-Asian,3
CO,2011,Anti-Bisexual,1
CO,2011,Anti-Black or African American,69
CO,2011,Anti-Catholic,2
CO,2011,Anti-Female Homosexual (Lesbian),4
CO,2011,Anti-Heterosexual,1
CO,2011,Anti-Hispanic or Latino,12
CO,2011,Anti-Islamic (Muslem),7
CO,2011,Anti-Jewish,9
CO,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",19
CO,2011,Anti-Male Homosexual (Gay),23
CO,2011,Anti-Multi-Racial Group,7
CO,2011,Anti-Multi-Religious Group,8
CO,2011,Anti-Not Hispanic or Latino,8
CO,2011,Anti-Other Religion,2
CO,2011,Anti-Protestant,4
CO,2011,Anti-White,35
CA,2011,Anti-American Indian or Alaska Native,1
CA,2011,Anti-Asian,30
CA,2011,Anti-Bisexual,3
CA,2011,Anti-Black or African American,312
CA,2011,Anti-Catholic,6
CA,2011,Anti-Female Homosexual (Lesbian),25
CA,2011,Anti-Heterosexual,2
CA,2011,Anti-Hispanic or Latino,88
CA,2011,Anti-Islamic (Muslem),18
CA,2011,Anti-Jewish,133
CA,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",112
CA,2011,Anti-Male Homosexual (Gay),104
CA,2011,Anti-Mental Disability,4
CA,2011,Anti-Multi-Racial Group,37
CA,2011,Anti-Multi-Religious Group,7
CA,2011,Anti-Not Hispanic or Latino,83
CA,2011,Anti-Other Religion,38
CA,2011,Anti-Physical Disability,3
CA,2011,Anti-Protestant,1
CA,2011,Anti-White,36
AZ,2011,Anti-American Indian or Alaska Native,2
AZ,2011,Anti-Asian,7
AZ,2011,Anti-Black or African American,59
AZ,2011,Anti-Female Homosexual (Lesbian),6
AZ,2011,Anti-Hispanic or Latino,34
AZ,2011,Anti-Islamic (Muslem),6
AZ,2011,Anti-Jewish,23
AZ,2011,Anti-Male Homosexual (Gay),29
AZ,2011,Anti-Mental Disability,1
AZ,2011,Anti-Multi-Racial Group,1
AZ,2011,Anti-Not Hispanic or Latino,9
AZ,2011,Anti-Other Religion,6
AZ,2011,Anti-Protestant,1
AZ,2011,Anti-White,11
AR,2011,Anti-American Indian or Alaska Native,2
AR,2011,Anti-Black or African American,15
AR,2011,Anti-Hispanic or Latino,2
AR,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
AR,2011,Anti-Male Homosexual (Gay),1
AR,2011,Anti-Mental Disability,4
AR,2011,Anti-Not Hispanic or Latino,1
AR,2011,Anti-Other Religion,1
AR,2011,Anti-Protestant,2
AR,2011,Anti-White,9
AL,2011,Anti-American Indian or Alaska Native,1
AL,2011,Anti-Asian,1
AL,2011,Anti-Black or African American,38
AL,2011,Anti-Heterosexual,1
AL,2011,Anti-Hispanic or Latino,12
AL,2011,Anti-Jewish,2
AL,2011,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
AL,2011,Anti-Male Homosexual (Gay),6
AL,2011,Anti-Mental Disability,2
AL,2011,Anti-Multi-Racial Group,6
AL,2011,Anti-Multi-Religious Group,3
AL,2011,Anti-Not Hispanic or Latino,3
AL,2011,Anti-White,21
AK,2011,Anti-American Indian or Alaska Native,2
AK,2011,Anti-Black or African American,2
AK,2011,Anti-Female Homosexual (Lesbian),1
AK,2011,Anti-Islamic (Muslem),1
AK,2011,Anti-Protestant,1
AK,2011,Anti-White,1
WY,2010,Anti-Black or African American,2
WV,2010,Anti-Asian,1
WV,2010,Anti-Bisexual,2
WV,2010,Anti-Black or African American,12
WV,2010,Anti-Female Homosexual (Lesbian),4
WV,2010,Anti-Hispanic or Latino,1
WV,2010,Anti-Islamic (Muslem),1
WV,2010,Anti-Jewish,2
WV,2010,Anti-Multi-Racial Group,2
WV,2010,Anti-Not Hispanic or Latino,1
WV,2010,Anti-Other Religion,1
WV,2010,Anti-White,12
WI,2010,Anti-American Indian or Alaska Native,2
WI,2010,Anti-Asian,3
WI,2010,Anti-Atheist/Agnosticism,1
WI,2010,Anti-Bisexual,3
WI,2010,Anti-Black or African American,15
WI,2010,Anti-Catholic,5
WI,2010,Anti-Female Homosexual (Lesbian),3
WI,2010,Anti-Hispanic or Latino,7
WI,2010,Anti-Islamic (Muslem),1
WI,2010,Anti-Jewish,2
WI,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",9
WI,2010,Anti-Male Homosexual (Gay),15
WI,2010,Anti-Mental Disability,2
WI,2010,Anti-Multi-Racial Group,2
WI,2010,Anti-Multi-Religious Group,2
WI,2010,Anti-Not Hispanic or Latino,1
WI,2010,Anti-Other Religion,3
WI,2010,Anti-White,22
WA,2010,Anti-American Indian or Alaska Native,5
WA,2010,Anti-Asian,11
WA,2010,Anti-Black or African American,82
WA,2010,Anti-Catholic,1
WA,2010,Anti-Female Homosexual (Lesbian),3
WA,2010,Anti-Hispanic or Latino,23
WA,2010,Anti-Islamic (Muslem),3
WA,2010,Anti-Jewish,26
WA,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",10
WA,2010,Anti-Male Homosexual (Gay),15
WA,2010,Anti-Multi-Racial Group,14
WA,2010,Anti-Multi-Religious Group,2
WA,2010,Anti-Not Hispanic or Latino,18
WA,2010,Anti-Other Religion,3
WA,2010,Anti-Physical Disability,2
WA,2010,Anti-Protestant,1
WA,2010,Anti-White,19
VT,2010,Anti-American Indian or Alaska Native,1
VT,2010,Anti-Asian,1
VT,2010,Anti-Black or African American,4
VT,2010,Anti-Heterosexual,1
VT,2010,Anti-Hispanic or Latino,1
VT,2010,Anti-Jewish,1
VT,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
VT,2010,Anti-Male Homosexual (Gay),1
VT,2010,Anti-Other Religion,1
VT,2010,Anti-White,1
VA,2010,Anti-American Indian or Alaska Native,4
VA,2010,Anti-Asian,4
VA,2010,Anti-Black or African American,76
VA,2010,Anti-Catholic,1
VA,2010,Anti-Female Homosexual (Lesbian),1
VA,2010,Anti-Hispanic or Latino,19
VA,2010,Anti-Islamic (Muslem),3
VA,2010,Anti-Jewish,21
VA,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",6
VA,2010,Anti-Male Homosexual (Gay),8
VA,2010,Anti-Mental Disability,3
VA,2010,Anti-Multi-Racial Group,9
VA,2010,Anti-Multi-Religious Group,2
VA,2010,Anti-Not Hispanic or Latino,9
VA,2010,Anti-Physical Disability,1
VA,2010,Anti-Protestant,2
VA,2010,Anti-White,24
UT,2010,Anti-American Indian or Alaska Native,4
UT,2010,Anti-Asian,3
UT,2010,Anti-Bisexual,1
UT,2010,Anti-Black or African American,9
UT,2010,Anti-Catholic,2
UT,2010,Anti-Female Homosexual (Lesbian),1
UT,2010,Anti-Heterosexual,1
UT,2010,Anti-Hispanic or Latino,5
UT,2010,Anti-Jewish,4
UT,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",5
UT,2010,Anti-Male Homosexual (Gay),8
UT,2010,Anti-Multi-Racial Group,4
UT,2010,Anti-Multi-Religious Group,1
UT,2010,Anti-Other Religion,9
UT,2010,Anti-Protestant,3
UT,2010,Anti-White,6
TX,2010,Anti-Asian,4
TX,2010,Anti-Bisexual,3
TX,2010,Anti-Black or African American,119
TX,2010,Anti-Catholic,2
TX,2010,Anti-Female Homosexual (Lesbian),15
TX,2010,Anti-Hispanic or Latino,44
TX,2010,Anti-Islamic (Muslem),15
TX,2010,Anti-Jewish,6
TX,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",22
TX,2010,Anti-Male Homosexual (Gay),56
TX,2010,Anti-Mental Disability,3
TX,2010,Anti-Multi-Racial Group,7
TX,2010,Anti-Multi-Religious Group,4
TX,2010,Anti-Not Hispanic or Latino,18
TX,2010,Anti-Other Religion,4
TX,2010,Anti-Protestant,12
TX,2010,Anti-White,16
TN,2010,Anti-American Indian or Alaska Native,1
TN,2010,Anti-Asian,2
TN,2010,Anti-Bisexual,1
TN,2010,Anti-Black or African American,82
TN,2010,Anti-Catholic,2
TN,2010,Anti-Female Homosexual (Lesbian),4
TN,2010,Anti-Hispanic or Latino,10
TN,2010,Anti-Islamic (Muslem),4
TN,2010,Anti-Jewish,3
TN,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",6
TN,2010,Anti-Male Homosexual (Gay),15
TN,2010,Anti-Mental Disability,5
TN,2010,Anti-Multi-Racial Group,4
TN,2010,Anti-Not Hispanic or Latino,3
TN,2010,Anti-Other Religion,2
TN,2010,Anti-Physical Disability,1
TN,2010,Anti-Protestant,1
TN,2010,Anti-White,19
SD,2010,Anti-American Indian or Alaska Native,14
SD,2010,Anti-Black or African American,8
SD,2010,Anti-Female Homosexual (Lesbian),2
SD,2010,Anti-Heterosexual,2
SD,2010,Anti-Hispanic or Latino,11
SD,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",11
SD,2010,Anti-Male Homosexual (Gay),3
SD,2010,Anti-Multi-Racial Group,2
SD,2010,Anti-Multi-Religious Group,2
SD,2010,Anti-Not Hispanic or Latino,6
SD,2010,Anti-White,18
SC,2010,Anti-Bisexual,1
SC,2010,Anti-Black or African American,41
SC,2010,Anti-Female Homosexual (Lesbian),1
SC,2010,Anti-Heterosexual,2
SC,2010,Anti-Hispanic or Latino,4
SC,2010,Anti-Islamic (Muslem),3
SC,2010,Anti-Jewish,6
SC,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",13
SC,2010,Anti-Male Homosexual (Gay),21
SC,2010,Anti-Multi-Racial Group,3
SC,2010,Anti-Multi-Religious Group,8
SC,2010,Anti-Not Hispanic or Latino,1
SC,2010,Anti-Other Religion,2
SC,2010,Anti-Physical Disability,2
SC,2010,Anti-Protestant,1
SC,2010,Anti-White,20
RI,2010,Anti-Black or African American,9
RI,2010,Anti-Female Homosexual (Lesbian),2
RI,2010,Anti-Hispanic or Latino,1
RI,2010,Anti-Islamic (Muslem),2
RI,2010,Anti-Jewish,3
RI,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
RI,2010,Anti-Mental Disability,1
RI,2010,Anti-White,1
PA,2010,Anti-Asian,3
PA,2010,Anti-Black or African American,31
PA,2010,Anti-Female Homosexual (Lesbian),1
PA,2010,Anti-Hispanic or Latino,7
PA,2010,Anti-Islamic (Muslem),2
PA,2010,Anti-Jewish,4
PA,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
PA,2010,Anti-Male Homosexual (Gay),9
PA,2010,Anti-Multi-Racial Group,3
PA,2010,Anti-Other Religion,2
PA,2010,Anti-White,4
OR,2010,Anti-American Indian or Alaska Native,1
OR,2010,Anti-Asian,5
OR,2010,Anti-Black or African American,57
OR,2010,Anti-Catholic,2
OR,2010,Anti-Female Homosexual (Lesbian),6
OR,2010,Anti-Heterosexual,1
OR,2010,Anti-Hispanic or Latino,18
OR,2010,Anti-Islamic (Muslem),6
OR,2010,Anti-Jewish,9
OR,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",12
OR,2010,Anti-Male Homosexual (Gay),43
OR,2010,Anti-Multi-Racial Group,8
OR,2010,Anti-Not Hispanic or Latino,16
OR,2010,Anti-Other Religion,1
OR,2010,Anti-Physical Disability,1
OR,2010,Anti-Protestant,5
OR,2010,Anti-White,10
OK,2010,Anti-American Indian or Alaska Native,1
OK,2010,Anti-Asian,7
OK,2010,Anti-Black or African American,53
OK,2010,Anti-Hispanic or Latino,10
OK,2010,Anti-Islamic (Muslem),1
OK,2010,Anti-Jewish,5
OK,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",4
OK,2010,Anti-Male Homosexual (Gay),18
OK,2010,Anti-Multi-Racial Group,1
OK,2010,Anti-White,2
OH,2010,Anti-American Indian or Alaska Native,3
OH,2010,Anti-Asian,5
OH,2010,Anti-Atheist/Agnosticism,2
OH,2010,Anti-Bisexual,1
OH,2010,Anti-Black or African American,142
OH,2010,Anti-Catholic,1
OH,2010,Anti-Female Homosexual (Lesbian),3
OH,2010,Anti-Heterosexual,7
OH,2010,Anti-Hispanic or Latino,12
OH,2010,Anti-Islamic (Muslem),14
OH,2010,Anti-Jewish,37
OH,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",28
OH,2010,Anti-Male Homosexual (Gay),19
OH,2010,Anti-Mental Disability,2
OH,2010,Anti-Multi-Racial Group,13
OH,2010,Anti-Multi-Religious Group,2
OH,2010,Anti-Not Hispanic or Latino,26
OH,2010,Anti-Other Religion,5
OH,2010,Anti-Physical Disability,1
OH,2010,Anti-White,60
NY,2010,Anti-Asian,4
NY,2010,Anti-Black or African American,141
NY,2010,Anti-Catholic,8
NY,2010,Anti-Female Homosexual (Lesbian),13
NY,2010,Anti-Hispanic or Latino,58
NY,2010,Anti-Islamic (Muslem),29
NY,2010,Anti-Jewish,220
NY,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",10
NY,2010,Anti-Male Homosexual (Gay),114
NY,2010,Anti-Mental Disability,1
NY,2010,Anti-Multi-Racial Group,13
NY,2010,Anti-Multi-Religious Group,2
NY,2010,Anti-Not Hispanic or Latino,39
NY,2010,Anti-Other Religion,14
NY,2010,Anti-Protestant,2
NY,2010,Anti-White,32
NV,2010,Anti-Black or African American,22
NV,2010,Anti-Female Homosexual (Lesbian),2
NV,2010,Anti-Hispanic or Latino,10
NV,2010,Anti-Islamic (Muslem),2
NV,2010,Anti-Jewish,13
NV,2010,Anti-Male Homosexual (Gay),13
NV,2010,Anti-Other Religion,5
NV,2010,Anti-White,1
NM,2010,Anti-American Indian or Alaska Native,1
NM,2010,Anti-Black or African American,9
NM,2010,Anti-Female Homosexual (Lesbian),1
NM,2010,Anti-Hispanic or Latino,4
NM,2010,Anti-Male Homosexual (Gay),4
NM,2010,Anti-Not Hispanic or Latino,2
NM,2010,Anti-Other Religion,1
NM,2010,Anti-White,2
NJ,2010,Anti-American Indian or Alaska Native,1
NJ,2010,Anti-Asian,12
NJ,2010,Anti-Bisexual,3
NJ,2010,Anti-Black or African American,193
NJ,2010,Anti-Catholic,4
NJ,2010,Anti-Female Homosexual (Lesbian),2
NJ,2010,Anti-Heterosexual,1
NJ,2010,Anti-Hispanic or Latino,32
NJ,2010,Anti-Islamic (Muslem),10
NJ,2010,Anti-Jewish,194
NJ,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",7
NJ,2010,Anti-Male Homosexual (Gay),27
NJ,2010,Anti-Mental Disability,4
NJ,2010,Anti-Multi-Racial Group,1
NJ,2010,Anti-Not Hispanic or Latino,21
NJ,2010,Anti-Other Religion,10
NJ,2010,Anti-Physical Disability,2
NJ,2010,Anti-Protestant,3
NJ,2010,Anti-White,17
NH,2010,Anti-Asian,2
NH,2010,Anti-Black or African American,8
NH,2010,Anti-Catholic,1
NH,2010,Anti-Female Homosexual (Lesbian),3
NH,2010,Anti-Hispanic or Latino,3
NH,2010,Anti-Jewish,3
NH,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
NH,2010,Anti-Male Homosexual (Gay),6
NH,2010,Anti-Multi-Religious Group,2
NH,2010,Anti-White,1
NE,2010,Anti-Black or African American,22
NE,2010,Anti-Female Homosexual (Lesbian),1
NE,2010,Anti-Hispanic or Latino,5
NE,2010,Anti-Islamic (Muslem),3
NE,2010,Anti-Jewish,4
NE,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",1
NE,2010,Anti-Male Homosexual (Gay),5
NE,2010,Anti-Multi-Racial Group,2
NE,2010,Anti-Not Hispanic or Latino,5
NE,2010,Anti-White,13
ND,2010,Anti-American Indian or Alaska Native,1
ND,2010,Anti-Hispanic or Latino,1
ND,2010,Anti-Jewish,1
ND,2010,Anti-Male Homosexual (Gay),3
ND,2010,Anti-Multi-Racial Group,1
ND,2010,Anti-White,1
NC,2010,Anti-Black or African American,60
NC,2010,Anti-Catholic,1
NC,2010,Anti-Hispanic or Latino,4
NC,2010,Anti-Islamic (Muslem),5
NC,2010,Anti-Jewish,5
NC,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
NC,2010,Anti-Male Homosexual (Gay),14
NC,2010,Anti-Multi-Racial Group,5
NC,2010,Anti-Not Hispanic or Latino,2
NC,2010,Anti-Other Religion,1
NC,2010,Anti-Protestant,1
NC,2010,Anti-White,8
MT,2010,Anti-American Indian or Alaska Native,1
MT,2010,Anti-Bisexual,4
MT,2010,Anti-Black or African American,6
MT,2010,Anti-Female Homosexual (Lesbian),1
MT,2010,Anti-Heterosexual,1
MT,2010,Anti-Islamic (Muslem),1
MT,2010,Anti-Jewish,2
MT,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
MT,2010,Anti-Male Homosexual (Gay),2
MT,2010,Anti-Mental Disability,1
MT,2010,Anti-Not Hispanic or Latino,1
MT,2010,Anti-White,8
MS,2010,Anti-Asian,1
MS,2010,Anti-Hispanic or Latino,9
MS,2010,Anti-White,1
MO,2010,Anti-American Indian or Alaska Native,4
MO,2010,Anti-Asian,3
MO,2010,Anti-Atheist/Agnosticism,4
MO,2010,Anti-Black or African American,166
MO,2010,Anti-Catholic,12
MO,2010,Anti-Female Homosexual (Lesbian),12
MO,2010,Anti-Hispanic or Latino,30
MO,2010,Anti-Islamic (Muslem),18
MO,2010,Anti-Jewish,7
MO,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",13
MO,2010,Anti-Male Homosexual (Gay),33
MO,2010,Anti-Multi-Racial Group,5
MO,2010,Anti-Not Hispanic or Latino,11
MO,2010,Anti-Protestant,3
MO,2010,Anti-White,72
MN,2010,Anti-Asian,5
MN,2010,Anti-Black or African American,62
MN,2010,Anti-Female Homosexual (Lesbian),6
MN,2010,Anti-Heterosexual,2
MN,2010,Anti-Hispanic or Latino,22
MN,2010,Anti-Islamic (Muslem),2
MN,2010,Anti-Jewish,4
MN,2010,Anti-Male Homosexual (Gay),24
MN,2010,Anti-Not Hispanic or Latino,7
MN,2010,Anti-Other Religion,3
MN,2010,Anti-White,20
MI,2010,Anti-American Indian or Alaska Native,2
MI,2010,Anti-Asian,7
MI,2010,Anti-Atheist/Agnosticism,1
MI,2010,Anti-Black or African American,132
MI,2010,Anti-Catholic,2
MI,2010,Anti-Female Homosexual (Lesbian),7
MI,2010,Anti-Heterosexual,2
MI,2010,Anti-Hispanic or Latino,11
MI,2010,Anti-Islamic (Muslem),7
MI,2010,Anti-Jewish,14
MI,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",12
MI,2010,Anti-Male Homosexual (Gay),28
MI,2010,Anti-Multi-Racial Group,6
MI,2010,Anti-Multi-Religious Group,3
MI,2010,Anti-Not Hispanic or Latino,22
MI,2010,Anti-Other Religion,2
MI,2010,Anti-Protestant,1
MI,2010,Anti-White,61
ME,2010,Anti-Asian,1
ME,2010,Anti-Bisexual,1
ME,2010,Anti-Black or African American,27
ME,2010,Anti-Catholic,1
ME,2010,Anti-Female Homosexual (Lesbian),3
ME,2010,Anti-Hispanic or Latino,5
ME,2010,Anti-Islamic (Muslem),1
ME,2010,Anti-Jewish,4
ME,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
ME,2010,Anti-Male Homosexual (Gay),12
ME,2010,Anti-Multi-Racial Group,1
ME,2010,Anti-Other Religion,1
ME,2010,Anti-Physical Disability,1
ME,2010,Anti-White,1
MD,2010,Anti-Asian,1
MD,2010,Anti-Black or African American,37
MD,2010,Anti-Hispanic or Latino,4
MD,2010,Anti-Jewish,18
MD,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
MD,2010,Anti-Male Homosexual (Gay),12
MD,2010,Anti-Multi-Racial Group,4
MD,2010,Anti-Not Hispanic or Latino,2
MD,2010,Anti-White,5
MA,2010,Anti-Asian,15
MA,2010,Anti-Black or African American,105
MA,2010,Anti-Catholic,4
MA,2010,Anti-Female Homosexual (Lesbian),11
MA,2010,Anti-Hispanic or Latino,20
MA,2010,Anti-Islamic (Muslem),7
MA,2010,Anti-Jewish,43
MA,2010,Anti-Male Homosexual (Gay),58
MA,2010,Anti-Not Hispanic or Latino,22
MA,2010,Anti-Other Religion,1
MA,2010,Anti-Protestant,2
MA,2010,Anti-White,28
LA,2010,Anti-Atheist/Agnosticism,1
LA,2010,Anti-Black or African American,3
LA,2010,Anti-Catholic,1
LA,2010,Anti-Male Homosexual (Gay),2
LA,2010,Anti-Multi-Religious Group,1
LA,2010,Anti-Other Religion,3
LA,2010,Anti-Protestant,1
LA,2010,Anti-White,1
KY,2010,Anti-American Indian or Alaska Native,2
KY,2010,Anti-Asian,2
KY,2010,Anti-Bisexual,2
KY,2010,Anti-Black or African American,73
KY,2010,Anti-Catholic,2
KY,2010,Anti-Female Homosexual (Lesbian),6
KY,2010,Anti-Hispanic or Latino,16
KY,2010,Anti-Islamic (Muslem),1
KY,2010,Anti-Jewish,5
KY,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
KY,2010,Anti-Male Homosexual (Gay),8
KY,2010,Anti-Multi-Racial Group,6
KY,2010,Anti-Multi-Religious Group,2
KY,2010,Anti-Not Hispanic or Latino,3
KY,2010,Anti-Other Religion,3
KY,2010,Anti-Physical Disability,2
KY,2010,Anti-Protestant,1
KY,2010,Anti-White,39
KS,2010,Anti-American Indian or Alaska Native,1
KS,2010,Anti-Asian,2
KS,2010,Anti-Black or African American,28
KS,2010,Anti-Heterosexual,1
KS,2010,Anti-Hispanic or Latino,5
KS,2010,Anti-Islamic (Muslem),1
KS,2010,Anti-Jewish,3
KS,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",8
KS,2010,Anti-Male Homosexual (Gay),7
KS,2010,Anti-Not Hispanic or Latino,3
KS,2010,Anti-White,1
IN,2010,Anti-American Indian or Alaska Native,1
IN,2010,Anti-Asian,2
IN,2010,Anti-Black or African American,45
IN,2010,Anti-Female Homosexual (Lesbian),5
IN,2010,Anti-Hispanic or Latino,7
IN,2010,Anti-Islamic (Muslem),1
IN,2010,Anti-Jewish,6
IN,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",2
IN,2010,Anti-Male Homosexual (Gay),10
IN,2010,Anti-Multi-Racial Group,5
IN,2010,Anti-Not Hispanic or Latino,1
IN,2010,Anti-Other Religion,2
IN,2010,Anti-Protestant,3
IN,2010,Anti-White,5
IL,2010,Anti-Asian,2
IL,2010,Anti-Black or African American,45
IL,2010,Anti-Catholic,3
IL,2010,Anti-Female Homosexual (Lesbian),1
IL,2010,Anti-Hispanic or Latino,7
IL,2010,Anti-Islamic (Muslem),4
IL,2010,Anti-Jewish,20
IL,2010,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",3
IL,2010,Anti-Male Homosexual (Gay),23
IL,2010,Anti-Multi-Racial Group,2
IL,2010,Anti-Not Hispanic or Latino,4
IL,2010,Anti-Physical Disability,1
IL,2010,Anti-White,12
ID,2010,Anti-Asian,1
ID,2010,Anti-Black or African American,12
ID,2010,Anti-Hispanic or Latino,3
ID,2010,Anti-Islamic (Muslem),1
ID,2010,Anti-Male Homosexual (Gay),2
ID,2010,Anti-Multi-Racial Group,3
ID,2010,Anti-Not Hispanic or Latino,1
ID,2010,Anti-Other Religion,3
ID,2010,Anti-White,3
IA,2010,Anti-Asian,1
IA,2010,Anti-Black or African American,8
IA,2010,Anti-Female Homosexual (Lesbian),2
IA,2010,Anti-Hispanic or Latino,2
